date,open,close,high,low,volume,amount,symbol
20210906,416.13,418.13,418.53,414.96,40505965,70387613696.0,000832.SH
20210907,418.71,423.46,423.63,418.71,44238661,81180573696.0,000832.SH
20210908,423.72,424.62,426.63,423.7,44760886,81303207936.0,000832.SH
20210909,424.43,424.63,425.17,422.66,43732995,76264517632.0,000832.SH
20210910,424.69,424.42,427.08,424.09,46930639,89678827520.0,000832.SH
20210913,424.54,425.22,426.02,424.02,45813852,88607416320.0,000832.SH
20210914,425.07,421.0,425.52,420.67,49248468,102811574272.0,000832.SH
20210915,420.94,420.7,422.05,420.07,52013256,105683828736.0,000832.SH
20210916,421.26,413.46,422.97,413.29,48483264,88992854016.0,000832.SH
20210917,413.61,413.35,415.24,409.71,52450890,98483343360.0,000832.SH
20210922,411.66,415.11,415.16,411.56,40265662,72049831936.0,000832.SH
20210923,416.74,417.2,418.93,415.43,42955000,74396663808.0,000832.SH
20210924,417.42,414.17,417.68,413.89,42299628,74426757120.0,000832.SH
20210927,415.11,407.6,416.34,406.57,40485345,71760048128.0,000832.SH
20210928,407.52,409.15,409.39,406.7,39709520,67818014976.0,000832.SH
20210929,408.04,402.75,408.12,402.25,40286372,70393344000.0,000832.SH
20210930,403.42,407.65,408.13,403.42,44582034,79197147136.0,000832.SH
20211008,409.52,407.77,411.51,406.87,34710260,56691283200.0,000832.SH
20211011,408.48,407.13,409.5,407.02,36705541,61164958720.0,000832.SH
20211012,406.78,401.3,407.78,399.05,39490071,65521485056.0,000832.SH
20211013,401.28,401.08,401.71,397.68,34325011,57263763712.0,000832.SH
20211014,400.97,402.56,403.19,400.24,36288478,60963969536.0,000832.SH
20211015,402.42,404.46,405.35,402.24,36609501,61383906304.0,000832.SH
20211018,404.74,406.65,406.91,404.55,32084535,57996095232.0,000832.SH
20211019,406.77,408.86,409.44,406.76,34360739,61056442880.0,000832.SH
20211020,408.7,409.15,410.52,408.7,34562809,64470244864.0,000832.SH
20211021,410.05,408.91,410.44,408.49,30985787,58856948224.0,000832.SH
20211022,409.19,407.16,409.81,407.01,34934276,65872466688.0,000832.SH
20211025,407.83,409.29,409.43,407.55,37354686,70817935360.0,000832.SH
20211026,409.87,409.74,411.31,409.63,43518825,80833048576.0,000832.SH
20211027,410.31,408.76,410.66,408.42,46958246,86306062336.0,000832.SH
20211028,408.58,405.54,408.85,405.34,52412580,92232916992.0,000832.SH
20211029,405.92,408.12,408.22,405.01,51420050,89950334976.0,000832.SH
20211101,409.27,411.24,411.99,408.25,49198835,85967355904.0,000832.SH
20211102,411.83,409.44,412.7,408.13,50243530,85054541824.0,000832.SH
20211103,409.6,410.48,411.48,409.38,55398605,92012994560.0,000832.SH
20211104,410.96,413.73,414.17,410.96,52082404,93579513856.0,000832.SH
20211105,413.84,410.77,414.33,410.66,54934124,107020795904.0,000832.SH
20211108,411.24,412.57,412.64,411.05,52549522,94931865600.0,000832.SH
20211109,413.55,414.93,415.05,413.54,55139041,96371232768.0,000832.SH
20211110,414.78,415.02,415.06,412.5,57253906,110955098112.0,000832.SH
20211111,415.25,419.09,419.47,415.25,59582244,110922039296.0,000832.SH
20211112,419.78,421.72,422.05,419.78,58549335,107983945728.0,000832.SH
20211115,422.42,420.93,423.57,420.69,53561247,94424309760.0,000832.SH
20211116,421.3,418.36,421.82,418.06,50662651,88410054656.0,000832.SH
20211117,418.43,420.05,420.2,418.19,51422948,96498999296.0,000832.SH
20211118,420.42,420.19,421.03,419.56,51424763,102161297408.0,000832.SH
20211119,420.63,423.8,423.95,420.63,52856243,101627752448.0,000832.SH
20211122,424.57,427.44,427.7,424.57,45676792,87666888704.0,000832.SH
20211123,427.87,427.0,428.95,426.76,45020239,86771351552.0,000832.SH
20211124,427.3,426.87,427.74,425.99,46987776,87744102400.0,000832.SH
20211125,427.51,426.43,427.91,426.32,43995054,77950951424.0,000832.SH
20211126,426.72,426.71,427.04,425.59,43063700,85051858944.0,000832.SH
20211129,425.47,428.46,428.51,424.86,42298567,79586095104.0,000832.SH
20211130,429.6,429.03,431.31,427.85,49664888,92351885312.0,000832.SH
20211201,429.77,431.22,431.3,429.56,43172746,79579766784.0,000832.SH
20211202,431.42,431.69,432.29,430.73,45147100,79709069312.0,000832.SH
20211203,432.15,433.96,434.06,431.6,45193682,86521040896.0,000832.SH
20211206,434.58,429.92,435.32,429.71,41197499,74181545984.0,000832.SH
20211207,430.54,423.94,431.55,420.35,46775711,79445135360.0,000832.SH
20211208,424.62,427.19,427.34,423.96,38456200,68929327104.0,000832.SH
20211209,427.34,430.11,430.18,427.14,35968109,62660882176.0,000832.SH
20211210,429.82,431.13,431.3,429.15,34482797,60047846656.0,000832.SH
20211213,432.43,432.9,434.15,432.32,33722615,59547972352.0,000832.SH
20211214,433.01,431.01,433.01,430.35,31849294,55935075072.0,000832.SH
20211215,431.21,431.34,431.74,430.69,27906861,50450355456.0,000832.SH
20211216,431.78,432.79,432.89,430.79,31505566,51992744192.0,000832.SH
20211217,433.13,431.91,433.51,431.75,28818739,47989300224.0,000832.SH
20211220,431.59,428.49,432.19,428.35,26859606,44540779776.0,000832.SH
20211221,428.64,431.56,431.6,427.95,30766433,49735329280.0,000832.SH
20211222,432.1,433.58,433.65,431.63,29722967,50470106368.0,000832.SH
20211223,434.28,436.25,436.38,433.61,33641172,60057812992.0,000832.SH
20211224,436.28,434.94,437.51,434.15,31708290,54559253248.0,000832.SH
20211227,434.95,433.0,435.49,432.56,32013847,53245216256.0,000832.SH
20211228,433.31,433.34,433.74,431.85,26257315,47074328832.0,000832.SH
20211229,433.23,431.96,433.46,431.44,24882923,43483112960.0,000832.SH
20211230,431.92,433.76,434.04,431.55,26596630,44358523904.0,000832.SH
20211231,434.28,436.37,436.37,434.2,29869418,52407164160.0,000832.SH
20220104,437.19,437.69,437.93,435.93,32818355,54948377344.0,000832.SH
20220105,437.87,434.63,438.3,432.63,34217173,55062149120.0,000832.SH
20220106,434.16,435.66,436.08,431.64,35561764,57705300224.0,000832.SH
20220107,435.85,434.69,437.41,434.48,31918434,50507692544.0,000832.SH
20220110,434.55,436.17,436.26,433.9,32035669,52456989696.0,000832.SH
20220111,436.23,433.62,436.91,433.3,32005374,52465482752.0,000832.SH
20220112,434.63,436.43,436.66,433.95,34615396,59167795712.0,000832.SH
20220113,436.58,433.06,437.32,432.71,35629547,61542049280.0,000832.SH
20220114,432.49,429.28,432.7,429.08,38060904,65228379392.0,000832.SH
20220117,429.19,432.38,432.51,429.19,34139062,60232531456.0,000832.SH
20220118,432.69,433.79,434.68,432.28,38730836,64784676608.0,000832.SH
20220119,434.02,434.19,435.77,432.99,39918446,64814678528.0,000832.SH
20220120,434.49,434.83,436.44,433.72,43056783,70356033536.0,000832.SH
20220121,434.88,432.88,435.14,432.3,33903158,57035237632.0,000832.SH
20220124,432.25,433.76,434.91,432.0,32022869,55838022656.0,000832.SH
20220125,432.76,428.16,433.88,427.95,37682061,62299572736.0,000832.SH
20220126,428.56,430.09,430.84,427.55,34648861,61433379328.0,000832.SH
20220127,430.37,426.24,431.14,426.07,33856163,57373893632.0,000832.SH
20220128,427.18,426.07,428.53,424.01,32914997,53969341440.0,000832.SH
20220207,428.65,430.32,430.36,428.53,28302863,44142223872.0,000832.SH
20220208,430.52,431.32,431.45,427.69,34232838,52710376448.0,000832.SH
20220209,431.76,435.4,435.43,431.58,36480192,58612167680.0,000832.SH
20220210,435.07,436.65,436.96,435.07,36478515,58420398592.0,000832.SH
20220211,436.08,433.81,437.33,433.31,29170686,48843868416.0,000832.SH
20220214,433.46,420.73,433.53,419.11,32346687,50498995968.0,000832.SH
20220215,420.46,414.32,420.8,411.08,37589684,55725427968.0,000832.SH
20220216,415.31,416.6,418.61,415.31,31652341,47181973504.0,000832.SH
20220217,416.96,417.46,417.92,415.98,29596341,49439453696.0,000832.SH
20220218,416.51,420.74,420.82,416.51,34173677,54417295360.0,000832.SH
20220221,420.84,422.39,422.47,420.52,42182640,70289068032.0,000832.SH
20220222,422.05,420.0,422.05,419.32,57459476,108259676160.0,000832.SH
20220223,420.18,423.35,423.47,420.18,52869317,92656590848.0,000832.SH
20220224,422.69,420.95,424.84,419.25,66203384,112283480064.0,000832.SH
20220225,422.16,422.44,424.27,421.49,60031649,101284663296.0,000832.SH
20220228,422.59,423.06,423.87,420.46,49148618,83241734144.0,000832.SH
20220301,423.83,424.33,425.17,423.33,62542810,107082215424.0,000832.SH
20220302,424.16,423.13,424.47,422.43,59874783,101532303360.0,000832.SH
20220303,423.88,420.78,424.6,420.76,59900951,98813513728.0,000832.SH
20220304,420.23,416.06,420.27,415.73,58856138,95941406720.0,000832.SH
20220307,415.88,407.52,416.39,406.8,54623985,84489760768.0,000832.SH
20220308,407.94,399.75,408.96,398.86,68292396,106342326272.0,000832.SH
20220309,400.6,396.96,402.16,389.24,69929997,100709064704.0,000832.SH
20220310,401.11,402.4,404.44,401.11,64764416,95383572480.0,000832.SH
20220311,400.72,402.81,403.17,397.64,60554148,88926871552.0,000832.SH
20220314,402.1,400.26,404.05,400.25,51119875,76407201792.0,000832.SH
20220315,399.45,393.7,400.25,393.7,56090944,86531010560.0,000832.SH
20220316,396.17,400.7,400.88,390.24,67286984,102313345024.0,000832.SH
20220317,402.89,403.6,406.67,402.89,70321124,109792686080.0,000832.SH
20220318,403.39,406.56,406.8,403.12,58189683,88844505088.0,000832.SH
20220321,407.02,406.86,408.07,405.72,51989955,83429036032.0,000832.SH
20220322,406.51,406.27,407.66,405.54,50810291,77476462592.0,000832.SH
20220323,406.54,404.81,407.26,404.7,49793946,78328176640.0,000832.SH
20220324,404.62,400.78,404.62,400.74,47965783,73771184128.0,000832.SH
20220325,400.88,397.41,401.66,397.31,49771917,78685663232.0,000832.SH
20220328,396.75,395.69,397.55,394.13,38518389,59686309632.0,000832.SH
20220329,396.16,395.23,396.84,394.89,45530504,72766558208.0,000832.SH
20220330,395.81,400.19,400.28,395.81,42200219,68747112448.0,000832.SH
20220331,399.97,399.9,401.29,399.62,43807578,69723914240.0,000832.SH
20220401,399.46,404.05,404.13,399.15,46020434,77154033664.0,000832.SH
20220406,403.71,404.99,405.49,403.71,40966001,64181437952.0,000832.SH
20220407,404.51,401.84,404.84,401.7,45407665,70321090560.0,000832.SH
20220408,401.87,402.02,402.74,399.47,46883308,70882172928.0,000832.SH
20220411,401.61,398.1,402.01,397.72,43961062,64153134592.0,000832.SH
20220412,397.73,399.22,399.58,395.26,43704015,63598623488.0,000832.SH
20220413,398.93,397.74,399.23,397.44,41843701,62848592896.0,000832.SH
20220414,398.35,399.35,399.54,397.58,42484413,63504865024.0,000832.SH
20220415,398.84,398.97,400.02,397.44,50658913,79049203712.0,000832.SH
20220418,398.55,399.58,399.92,397.54,48869704,80648708096.0,000832.SH
20220419,399.75,400.37,401.6,399.73,59999324,103687622656.0,000832.SH
20220420,400.68,397.76,401.07,397.39,67491814,113206022144.0,000832.SH
20220421,397.7,393.96,398.26,393.89,61654835,100752433152.0,000832.SH
20220422,393.75,394.16,395.44,392.49,65761994,96302329856.0,000832.SH
20220425,393.17,386.26,393.17,386.24,50001582,75321507840.0,000832.SH
20220426,386.92,384.4,388.36,384.33,57726502,86676951040.0,000832.SH
20220427,383.96,389.23,389.65,383.66,68534423,108522745856.0,000832.SH
20220428,389.58,389.65,391.61,388.52,66817710,113105440768.0,000832.SH
20220429,391.17,394.3,394.86,390.55,78564943,129344335872.0,000832.SH
20220505,394.53,395.89,397.21,394.5,65953503,110125936640.0,000832.SH
20220506,394.1,393.16,394.82,392.67,80480241,139525681152.0,000832.SH
20220509,393.39,393.08,395.37,392.9,71300390,126428008448.0,000832.SH
20220510,392.42,394.95,395.09,391.67,77622239,145383800832.0,000832.SH
20220511,395.47,397.62,400.01,395.46,94428739,182758903808.0,000832.SH
20220512,397.77,397.51,399.27,396.84,89458967,167487262720.0,000832.SH
20220513,398.17,399.37,399.96,398.17,82603151,161101565952.0,000832.SH
20220516,400.56,399.63,401.02,399.04,80318456,154300395520.0,000832.SH
20220517,399.83,401.33,401.53,399.41,82827233,167537164288.0,000832.SH
20220518,401.86,401.19,402.09,400.8,81569485,152101040128.0,000832.SH
20220519,400.12,401.44,401.82,399.56,78980536,154221494272.0,000832.SH
20220520,402.23,403.31,403.82,402.05,79813450,145271623680.0,000832.SH
20220523,403.9,404.2,404.53,403.06,69150636,119342723072.0,000832.SH
20220524,404.51,399.26,404.79,399.23,65717594,121779646464.0,000832.SH
20220525,399.25,401.15,401.19,399.04,64244396,112020426752.0,000832.SH
20220526,401.36,402.22,402.97,399.89,60790403,106190651392.0,000832.SH
20220527,402.75,402.33,403.86,401.71,53691049,95061573632.0,000832.SH
20220530,402.85,402.2,403.38,401.49,44804037,79069773824.0,000832.SH
20220531,402.49,403.2,403.47,401.71,55113047,91268956160.0,000832.SH
20220601,403.11,402.8,403.99,402.58,67351429,124232253440.0,000832.SH
20220602,403.04,403.52,404.07,402.53,77318198,157904580608.0,000832.SH
20220606,403.7,406.32,406.32,403.7,70679644,156041764864.0,000832.SH
20220607,406.9,406.87,407.61,405.67,79044616,162028806144.0,000832.SH
20220608,407.21,407.51,408.56,405.42,98246618,207898783744.0,000832.SH
20220609,407.69,406.95,408.3,406.27,91400210,181221089280.0,000832.SH
20220610,406.65,409.44,409.85,406.65,81787382,167880224768.0,000832.SH
20220613,409.16,409.09,410.34,408.15,74226002,147882090496.0,000832.SH
20220614,408.6,408.86,409.26,405.69,79287652,153501528064.0,000832.SH
20220615,409.43,411.36,413.37,409.43,87010744,158667182080.0,000832.SH
20220616,411.92,411.87,413.31,411.53,92132979,180574375936.0,000832.SH
20220617,411.72,413.39,413.51,411.57,87399363,173604356096.0,000832.SH
20220620,412.0,412.04,413.13,411.03,64946150,123747745792.0,000832.SH
20220621,412.54,410.82,412.89,410.04,69239209,130823675904.0,000832.SH
20220622,411.25,410.21,412.07,409.9,83032330,155727413248.0,000832.SH
20220623,410.57,412.24,412.58,409.11,83364649,163643928576.0,000832.SH
20220624,412.84,414.41,414.86,412.84,84188675,161728241664.0,000832.SH
20220627,415.32,417.46,418.23,415.32,84237632,156615397376.0,000832.SH
20220628,417.96,419.82,419.96,417.6,88866358,171912982528.0,000832.SH
20220629,419.92,416.49,420.54,416.2,79842409,157330001920.0,000832.SH
20220630,416.91,418.62,419.29,416.41,74336965,147959734272.0,000832.SH
20220701,419.15,418.64,420.37,418.58,65017065,126742921216.0,000832.SH
20220704,419.16,420.86,420.92,418.13,62454784,118554894336.0,000832.SH
20220705,421.31,420.56,422.59,419.49,63384044,119327518720.0,000832.SH
20220706,420.47,417.51,420.49,416.14,59395192,115114762240.0,000832.SH
20220707,417.88,419.58,420.07,416.71,58916810,114384134144.0,000832.SH
20220708,420.15,419.39,421.1,419.29,53082225,95373393920.0,000832.SH
20220711,419.44,416.46,419.59,414.99,46013839,88037421056.0,000832.SH
20220712,416.61,414.53,417.47,414.29,45152297,84648804352.0,000832.SH
20220713,414.73,415.23,415.76,412.94,47020488,86436519936.0,000832.SH
20220714,415.27,416.92,417.45,414.02,44538819,82019799040.0,000832.SH
20220715,417.07,416.13,418.52,416.01,49295498,90466914304.0,000832.SH
20220718,416.42,418.82,418.83,416.04,49420621,88810958848.0,000832.SH
20220719,419.27,419.2,419.96,418.21,60942661,105995341824.0,000832.SH
20220720,419.63,420.59,420.99,419.51,58301371,109335871488.0,000832.SH
20220721,420.92,419.51,421.4,419.46,64098849,119312379904.0,000832.SH
20220722,419.93,418.45,420.94,417.7,57276316,103772753920.0,000832.SH
20220725,418.89,416.95,419.2,416.55,55165059,99479973888.0,000832.SH
20220726,417.29,419.58,419.95,416.53,57713746,109289394176.0,000832.SH
20220727,419.84,421.49,421.58,419.45,58785004,105968201728.0,000832.SH
20220728,422.19,422.55,423.9,422.19,60415721,112669372416.0,000832.SH
20220729,423.05,422.92,424.46,422.43,55363748,105252483072.0,000832.SH
20220801,423.21,424.44,424.51,421.58,50387607,99436818432.0,000832.SH
20220802,423.68,421.65,423.68,419.36,56787469,100993933312.0,000832.SH
20220803,422.09,419.66,424.37,419.57,57164547,103498563584.0,000832.SH
20220804,420.6,420.44,421.45,418.9,50644460,94821122048.0,000832.SH
20220805,420.86,421.5,421.7,419.93,47136730,84367409152.0,000832.SH
20220808,421.56,423.85,423.87,420.76,46608038,87039381504.0,000832.SH
20220809,424.11,424.37,425.32,423.75,49691876,91782438912.0,000832.SH
20220810,424.51,423.86,425.42,423.33,44898429,83555983360.0,000832.SH
20220811,424.64,426.21,426.27,423.67,39211579,70581506048.0,000832.SH
20220812,426.59,426.42,426.96,425.99,36533753,61974226944.0,000832.SH
20220815,426.32,428.45,428.62,426.2,32981344,56466113792.0,000832.SH
20220816,428.99,429.77,430.3,428.81,35726112,60522757888.0,000832.SH
20220817,430.13,430.68,430.79,428.99,37170036,62679320576.0,000832.SH
20220818,430.64,427.77,430.67,427.09,35053563,59780406272.0,000832.SH
20220819,427.82,425.16,428.12,423.22,37930626,62358305280.0,000832.SH
20220822,425.11,426.81,426.83,423.3,33137655,56598309376.0,000832.SH
20220823,426.49,427.03,427.89,426.32,34097662,58018403840.0,000832.SH
20220824,427.26,420.98,427.36,420.18,33708759,55825600256.0,000832.SH
20220825,421.17,419.49,421.67,415.62,36913137,59099254784.0,000832.SH
20220826,419.43,419.13,421.36,418.87,32998371,54492265984.0,000832.SH
20220829,417.93,417.69,418.58,416.5,32991397,52771193600.0,000832.SH
20220830,417.73,416.74,418.27,416.13,33246567,54714294784.0,000832.SH
20220831,416.51,412.22,416.84,412.17,33656763,52524280064.0,000832.SH
20220901,411.94,411.78,413.4,411.7,30461914,47012633856.0,000832.SH
20220902,411.94,413.67,414.07,411.34,30467983,49442100224.0,000832.SH
20220905,413.81,415.52,415.64,413.81,27086451,42204653568.0,000832.SH
20220906,415.96,419.37,419.46,415.96,30870069,52639702272.0,000832.SH
20220907,419.33,420.51,421.35,419.1,30161188,52483290880.0,000832.SH
20220908,420.94,418.37,421.6,418.35,29575150,51671292928.0,000832.SH
20220909,418.81,418.56,418.96,416.73,26480118,44635805440.0,000832.SH
20220913,419.2,418.68,419.53,417.55,27524277,47218608384.0,000832.SH
20220914,417.39,416.95,417.84,416.29,25714350,45087727104.0,000832.SH
20220915,417.39,413.66,418.13,411.9,30023194,49435784704.0,000832.SH
20220916,413.5,410.16,413.86,410.01,26654623,43563963392.0,000832.SH
20220919,410.1,409.22,410.79,408.25,25465238,42225494272.0,000832.SH
20220920,409.8,410.66,411.45,409.8,26886756,47785586944.0,000832.SH
20220921,410.57,411.7,411.97,408.54,27146734,45903546112.0,000832.SH
20220922,411.4,410.74,412.32,409.78,24367630,42414970368.0,000832.SH
20220923,410.76,408.64,411.55,407.55,28644443,47858081536.0,000832.SH
20220926,408.22,406.66,409.03,406.56,25183859,42823536896.0,000832.SH
20220927,406.75,408.16,408.23,405.67,27038182,44131276544.0,000832.SH
20220928,408.08,404.89,408.35,404.81,23344284,36895282432.0,000832.SH
20220929,405.49,403.3,406.35,402.86,25472893,40974940928.0,000832.SH
20220930,403.52,402.64,404.48,402.5,22620896,35874541824.0,000832.SH
20221010,402.84,400.64,404.11,400.33,22294747,35725680384.0,000832.SH
20221011,400.61,402.37,402.39,399.94,26611860,45198881536.0,000832.SH
20221012,402.36,406.84,406.88,401.14,30982276,51998332672.0,000832.SH
20221013,406.71,407.69,408.77,406.45,32992158,53472717056.0,000832.SH
20221014,408.47,411.08,411.55,408.47,39631334,62867396352.0,000832.SH
20221017,410.69,410.97,411.53,409.33,30856849,50257967872.0,000832.SH
20221018,411.42,410.84,411.95,410.32,33060347,56767877888.0,000832.SH
20221019,410.82,409.22,411.5,409.16,30896433,55256199424.0,000832.SH
20221020,408.79,406.81,409.23,405.82,33991259,55409536768.0,000832.SH
20221021,407.34,406.62,408.25,406.27,28119589,48004672000.0,000832.SH
20221024,406.75,402.75,408.02,402.12,28092308,47410269440.0,000832.SH
20221025,402.52,401.3,402.98,399.47,29075791,47677444096.0,000832.SH
20221026,401.38,403.15,404.62,401.38,31045591,49482579200.0,000832.SH
20221027,403.55,403.4,404.5,402.96,32298739,52407399424.0,000832.SH
20221028,402.98,399.53,403.32,399.32,31100352,51174426368.0,000832.SH
20221031,398.89,397.24,399.7,397.04,34163143,52750652416.0,000832.SH
20221101,397.34,400.78,400.79,396.96,41177818,63485471744.0,000832.SH
20221102,400.46,403.73,404.47,400.4,42691755,66987379456.0,000832.SH
20221103,403.25,403.71,404.38,402.47,33714536,55935591680.0,000832.SH
20221104,404.06,408.81,409.29,404.05,45186601,74173100032.0,000832.SH
20221107,408.83,407.91,409.82,406.69,37517353,59674483200.0,000832.SH
20221108,407.83,406.67,408.11,405.6,37223341,58826768128.0,000832.SH
20221109,406.82,406.15,407.58,406.06,34236915,55097846272.0,000832.SH
20221110,405.81,404.79,406.1,404.48,36280071,58124340480.0,000832.SH
20221111,407.6,408.33,410.05,407.25,50565294,80452321280.0,000832.SH
20221114,409.11,406.39,410.46,406.24,42393051,65855562240.0,000832.SH
20221115,406.24,407.45,408.11,406.24,46439516,75208826880.0,000832.SH
20221116,407.51,403.41,407.92,403.26,42839401,67763865856.0,000832.SH
20221117,403.28,399.69,403.35,395.17,53589107,82711556096.0,000832.SH
20221118,399.56,398.25,400.28,398.09,40945125,67121885696.0,000832.SH
20221121,398.07,398.27,398.33,395.89,41028021,68691944448.0,000832.SH
20221122,398.09,397.88,399.73,396.73,42366762,68060468480.0,000832.SH
20221123,397.94,398.35,398.99,396.93,41066176,65592016384.0,000832.SH
20221124,398.77,399.83,400.56,398.77,44153129,76010598400.0,000832.SH
20221125,399.95,400.65,401.23,398.9,38713387,61942808320.0,000832.SH
20221128,399.83,399.03,400.24,397.68,36577940,59816587776.0,000832.SH
20221129,399.6,403.62,403.77,399.6,52218977,82791477248.0,000832.SH
20221130,403.85,404.29,405.26,402.53,48782295,85147992064.0,000832.SH
20221201,405.33,406.51,407.28,405.33,46330947,83161812992.0,000832.SH
20221202,406.43,406.56,407.55,406.09,45760827,79023288320.0,000832.SH
20221205,407.49,408.76,408.97,407.49,43869773,75321323520.0,000832.SH
20221206,408.51,408.16,409.55,408.03,38173774,66354392320.0,000832.SH
20221207,408.11,405.95,408.76,405.88,41014601,73208180736.0,000832.SH
20221208,406.11,404.62,406.37,404.55,35207271,60845302784.0,000832.SH
20221209,404.71,404.88,405.64,403.79,33825677,56536914432.0,000832.SH
20221212,404.84,403.25,405.12,403.13,29610285,49614449920.0,000832.SH
20221213,403.36,400.33,403.86,400.18,35344005,58421977600.0,000832.SH
20221214,400.61,398.66,400.94,398.18,29565681,47523576064.0,000832.SH
20221215,398.87,398.73,399.1,398.19,27691942,46773095936.0,000832.SH
20221216,398.49,396.39,399.29,396.11,30376583,48363753984.0,000832.SH
20221219,395.85,392.92,396.76,392.57,25199842,41570083072.0,000832.SH
20221220,392.97,391.23,392.97,390.5,25281864,40027102208.0,000832.SH
20221221,391.41,391.12,392.03,390.69,22744624,36645304832.0,000832.SH
20221222,391.48,389.42,392.03,389.23,30416028,51066519552.0,000832.SH
20221223,389.37,388.46,389.88,387.77,33326318,53950654464.0,000832.SH
20221226,388.74,391.34,391.34,388.58,29507507,47502758656.0,000832.SH
20221227,391.88,394.88,394.9,391.8,28955413,45514586368.0,000832.SH
20221228,394.8,393.67,394.8,393.38,28447234,44758270720.0,000832.SH
20221229,393.56,392.02,393.7,391.98,29600525,47145556736.0,000832.SH
20221230,392.58,392.66,393.12,391.96,27949974,45488058112.0,000832.SH
20230103,392.41,394.6,394.8,391.4,30740107,48406142720.0,000832.SH
20230104,394.49,396.13,396.52,394.48,30793031,49008463360.0,000832.SH
20230105,396.38,399.47,399.52,396.38,33709981,53712981248.0,000832.SH
20230106,399.29,400.96,401.93,399.29,35033699,56176748288.0,000832.SH
20230109,401.16,401.88,402.56,401.16,30864539,50311687168.0,000832.SH
20230110,401.89,400.82,402.32,400.35,32546260,53259680000.0,000832.SH
20230111,401.01,400.39,401.62,400.36,26277796,40690881536.0,000832.SH
20230112,400.53,401.05,401.55,400.45,25449225,39911908608.0,000832.SH
20230113,401.25,401.7,402.16,401.25,26447453,41585484288.0,000832.SH
20230116,401.93,404.48,405.82,401.93,27598192,42228690176.0,000832.SH
20230117,404.71,405.94,406.05,404.59,21524645,32400770048.0,000832.SH
20230118,406.03,406.96,407.29,405.85,21918176,34371706112.0,000832.SH
20230119,406.9,407.99,408.29,405.57,22865921,35018270976.0,000832.SH
20230120,408.26,410.13,410.49,408.26,20808153,33512606208.0,000832.SH
20230130,411.8,410.59,412.95,410.23,26829182,41858940672.0,000832.SH
20230131,410.56,409.28,410.96,409.18,28360380,44839770368.0,000832.SH
20230201,409.54,411.66,411.77,409.3,36206504,58898957312.0,000832.SH
20230202,412.23,412.34,413.38,411.43,39383907,64418895872.0,000832.SH
20230203,412.34,410.87,412.39,409.12,40815266,65174590976.0,000832.SH
20230206,410.52,407.38,410.56,406.9,40876240,65411959808.0,000832.SH
20230207,407.63,408.29,408.82,407.42,37934494,63373771008.0,000832.SH
20230208,408.49,407.53,409.41,407.43,38499597,62090499584.0,000832.SH
20230209,407.62,410.0,410.04,407.33,34047122,52423073792.0,000832.SH
20230210,410.08,409.62,410.65,409.21,31744533,48036551168.0,000832.SH
20230213,409.59,410.3,410.56,409.47,29141257,44167235840.0,000832.SH
20230214,410.57,410.23,411.31,409.82,33845511,51022932224.0,000832.SH
20230215,410.36,408.7,410.57,408.68,32818252,49575131136.0,000832.SH
20230216,408.81,405.94,409.79,405.33,41647122,67325708288.0,000832.SH
20230217,406.03,402.95,406.81,402.81,44469379,71141105664.0,000832.SH
20230220,403.16,406.49,406.53,402.42,43691430,69397434368.0,000832.SH
20230221,406.74,407.42,408.19,406.39,39580018,64555231744.0,000832.SH
20230222,407.22,406.95,408.15,406.79,35022452,55641871616.0,000832.SH
20230223,407.12,406.73,407.98,405.95,33924150,55210631168.0,000832.SH
20230224,406.64,405.55,406.97,404.83,29590690,49196903424.0,000832.SH
20230227,405.32,404.37,405.86,404.23,30116299,51231872768.0,000832.SH
20230228,404.58,404.86,405.14,403.54,30643479,53482587136.0,000832.SH
20230301,405.0,407.31,407.32,404.68,39511591,65717118208.0,000832.SH
20230302,407.14,407.09,407.93,406.87,37934360,61338315520.0,000832.SH
20230303,407.43,407.81,407.87,406.11,36998983,60089501696.0,000832.SH
20230306,408.06,407.96,408.23,406.33,32973589,55439557120.0,000832.SH
20230307,407.91,405.54,408.49,405.33,40426220,65576656896.0,000832.SH
20230308,405.38,404.83,405.7,403.68,41723029,68780306432.0,000832.SH
20230309,404.86,404.91,405.6,404.33,48558162,74608332800.0,000832.SH
20230310,404.68,402.9,404.75,402.74,47329595,76074479616.0,000832.SH
20230313,402.89,403.82,403.89,402.55,42744929,68449402880.0,000832.SH
20230314,403.76,403.3,404.25,401.77,42086359,74553233408.0,000832.SH
20230315,403.82,404.3,404.78,403.82,40581246,67643869952.0,000832.SH
20230316,404.07,402.09,404.07,401.79,42071349,71807483904.0,000832.SH
20230317,402.79,403.08,403.87,402.47,43279695,74725355520.0,000832.SH
20230320,403.05,403.26,404.18,402.73,43745400,73849843712.0,000832.SH
20230321,403.59,404.99,405.0,403.42,35941598,61546062080.0,000832.SH
20230322,405.24,406.33,406.46,405.24,41977220,66484113664.0,000832.SH
20230323,406.01,406.65,406.77,405.74,38156313,60843297792.0,000832.SH
20230324,406.73,406.42,407.15,406.3,36467428,58718115584.0,000832.SH
20230327,406.19,406.13,406.58,405.25,34180103,57188765952.0,000832.SH
20230328,406.4,405.2,406.48,405.15,30481439,49618030592.0,000832.SH
20230329,405.1,404.52,405.49,404.05,25198527,42155207680.0,000832.SH
