symbol,date,open,high,close,low,volume
N225,20100914,9319.5,9330.05,9299.31,9258.18,1174540.0
N225,20100913,9325.64,9390.9,9321.82,9317.3,1086910.0
N225,20100910,9132.25,9291.5,9239.17,9132.25,1697920.0
N225,20100909,9120.54,9136.26,9098.39,9069.93,928140.0
N225,20100908,9098.86,9105.89,9024.6,8997.63,1069520.0
N225,20100907,9232.02,9311.02,9226.0,9206.81,1179660.0
N225,20100906,9199.99,9303.0,9301.32,9173.38,1067350.0
N225,20100903,9097.59,9141.09,9114.13,9050.83,1019720.0
N225,20100902,9069.62,9083.37,9062.84,8958.81,1192660.0
N225,20100901,8833.32,8932.15,8927.02,8796.45,1200790.0
N225,20100831,8998.8,9008.36,8824.06,8819.26,1218490.0
N225,20100830,9141.45,9280.7,9149.26,9117.87,1144000.0
N225,20100827,8811.47,9021.75,8991.06,8810.46,1277690.0
N225,20100826,8908.02,8910.62,8906.48,8834.09,1047920.0
N225,20100825,8904.44,8949.41,8845.39,8807.41,1339420.0
N225,20100824,9024.6,9069.22,8995.14,8983.52,1112620.0
N225,20100823,9147.24,9171.42,9116.69,9090.96,935590.0
N225,20100820,9239.36,9287.5,9179.38,9169.17,1119640.0
N225,20100819,9242.84,9362.68,9362.68,9242.84,1202110.0
N225,20100818,9261.5,9280.59,9240.54,9153.42,1184230.0
N225,20100817,9089.85,9188.48,9161.68,9084.24,914940.0
N225,20100816,9145.22,9210.97,9196.67,9095.94,970460.0
N225,20100813,9214.81,9278.46,9253.46,9163.25,1218370.0
N225,20100812,9125.49,9212.59,9212.59,9065.94,1423430.0
N225,20100811,9423.03,9445.04,9292.85,9283.6,1116200.0
N225,20100810,9629.97,9667.04,9551.05,9505.34,1070830.0
N225,20100809,9535.51,9572.83,9572.49,9523.63,877500.0
N225,20100806,9560.65,9658.04,9642.12,9545.41,1120980.0
N225,20100805,9640.34,9688.87,9653.92,9578.31,1287590.0
N225,20100804,9606.82,9613.13,9489.34,9474.67,1193210.0
N225,20100803,9716.57,9750.88,9694.01,9632.86,1386340.0
N225,20100802,9574.64,9676.41,9570.31,9548.86,1355920.0
N225,20100730,9658.61,9658.61,9537.3,9505.64,1661950.0
N225,20100729,9653.51,9732.76,9696.02,9648.97,1481500.0
N225,20100728,9614.47,9760.31,9753.27,9614.47,1482410.0
N225,20100727,9512.67,9541.59,9496.85,9487.65,1306890.0
N225,20100726,9520.73,9561.82,9503.66,9493.61,903730.0
N225,20100723,9380.12,9474.11,9430.96,9367.3,1575050.0
N225,20100722,9216.28,9254.19,9220.88,9176.12,2296400.0
N225,20100721,9404.07,9404.07,9278.83,9230.84,1665520.0
N225,20100720,9267.24,9378.91,9300.46,9247.76,1410370.0
N225,20100716,9600.88,9636.84,9408.36,9392.21,1339590.0
N225,20100715,9701.14,9726.94,9685.53,9667.0,1158850.0
N225,20100714,9707.5,9807.36,9795.24,9693.33,1933370.0
N225,20100713,9592.87,9629.98,9537.23,9502.24,1496920.0
N225,20100712,9540.47,9632.89,9548.11,9533.56,1236160.0
N225,20100709,9601.62,9610.59,9585.32,9516.97,1251700.0
N225,20100708,9462.82,9545.99,9535.74,9456.19,1182160.0
N225,20100707,9322.56,9329.64,9279.65,9223.8,1207820.0
N225,20100706,9158.28,9351.11,9338.04,9091.7,1374060.0
N225,20100705,9230.0,9282.9,9266.78,9213.79,1006900.0
N225,20100702,9234.56,9259.14,9203.71,9160.47,1156880.0
N225,20100701,9296.86,9297.45,9191.6,9147.68,1253970.0
N225,20100630,9396.45,9420.14,9382.64,9347.07,1309920.0
N225,20100629,9718.4,9760.02,9570.67,9548.98,1068220.0
N225,20100628,9758.91,9762.23,9693.94,9679.17,915500.0
N225,20100625,9778.7,9794.98,9737.48,9697.87,1293320.0
N225,20100624,9902.62,10009.37,9928.34,9893.75,948790.0
